 TIME             sta1            sta2      
     568.000 -0.15521125E-19 -0.48979103E-20
     569.000 -0.21908800E-19 -0.61471451E-20
     570.000 -0.30757895E-19 -0.62956964E-20
     571.000 -0.40511563E-19 -0.43725668E-20
     572.000 -0.48730226E-19  0.11010611E-21
     573.000 -0.52273585E-19  0.61500803E-20
     574.000 -0.48904733E-19  0.11831695E-19
     575.000 -0.38879859E-19  0.15910901E-19
     576.000 -0.24303255E-19  0.18248066E-19
     577.000 -0.72832034E-20  0.18848351E-19
     578.000  0.10242979E-19  0.17305921E-19
     579.000  0.25428427E-19  0.13218295E-19
     580.000  0.35198050E-19  0.63967502E-20
     581.000  0.38489845E-19 -0.32789578E-20
     582.000  0.36556647E-19 -0.15305198E-19
     583.000  0.30921786E-19 -0.27801248E-19
     584.000  0.22591842E-19 -0.38297707E-19
     585.000  0.13403087E-19 -0.45538013E-19
     586.000  0.59867957E-20 -0.49722636E-19
     587.000  0.14527508E-20 -0.50946125E-19
     588.000 -0.12151297E-20 -0.48519209E-19
     589.000 -0.26451100E-20 -0.42217422E-19
     590.000 -0.18069414E-20 -0.33238953E-19
     591.000  0.17429145E-20 -0.23479941E-19
     592.000  0.62827846E-20 -0.14624256E-19
     593.000  0.98815551E-20 -0.81048151E-20
     594.000  0.12046608E-19 -0.47946128E-20
     595.000  0.11965232E-19 -0.41433414E-20
     596.000  0.71247520E-20 -0.45030646E-20
     597.000 -0.42106820E-20 -0.48466541E-20
     598.000 -0.20354188E-19 -0.54111019E-20
     599.000 -0.37472234E-19 -0.63704467E-20
     600.000 -0.51997175E-19 -0.69949803E-20
     601.000 -0.60763335E-19 -0.67288814E-20
     602.000 -0.61658207E-19 -0.61026530E-20
     603.000 -0.56857115E-19 -0.58798880E-20
     604.000 -0.53414349E-19 -0.61433216E-20
     605.000 -0.57875259E-19 -0.68145454E-20
     606.000 -0.71898236E-19 -0.81338406E-20
     607.000 -0.95094841E-19 -0.99140742E-20
     608.000 -0.12830099E-18 -0.11195604E-19
     609.000 -0.16877751E-18 -0.11396258E-19
     610.000 -0.20391003E-18 -0.11038756E-19
     611.000 -0.21572052E-18 -0.10690505E-19
     612.000 -0.19289159E-18 -0.10031898E-19
     613.000 -0.13573726E-18 -0.86712676E-20
     614.000 -0.51450936E-19 -0.70094270E-20
     615.000  0.49514054E-19 -0.55244731E-20
     616.000  0.15246016E-18 -0.40348953E-20
     617.000  0.24102615E-18 -0.24778218E-20
     618.000  0.30441223E-18 -0.16096665E-20
     619.000  0.33897388E-18 -0.20702546E-20
     620.000  0.34219995E-18 -0.34464286E-20
     621.000  0.31124231E-18 -0.50405319E-20
     622.000  0.25068132E-18 -0.68368368E-20
     623.000  0.17632730E-18 -0.89250713E-20
     624.000  0.10575311E-18 -0.10726243E-19
     625.000  0.46940505E-19 -0.11650414E-19
     626.000 -0.81700693E-21 -0.11872081E-19
     627.000 -0.38657641E-19 -0.11688938E-19
     628.000 -0.65895219E-19 -0.10814562E-19
     629.000 -0.83543836E-19 -0.90854494E-20
     630.000 -0.94089205E-19 -0.71617427E-20
     631.000 -0.97605808E-19 -0.57301404E-20
     632.000 -0.92484452E-19 -0.46654735E-20
     633.000 -0.80598773E-19 -0.36735971E-20
     634.000 -0.68221540E-19 -0.30055571E-20
     635.000 -0.60909245E-19 -0.28264194E-20
     636.000 -0.59943483E-19 -0.27156718E-20
     637.000 -0.64030921E-19 -0.25700459E-20
     638.000 -0.71601023E-19 -0.31470256E-20
     639.000 -0.80443646E-19 -0.48975088E-20
     640.000 -0.87254394E-19 -0.71083006E-20
     641.000 -0.88690415E-19 -0.89768116E-20
     642.000 -0.81858399E-19 -0.10570933E-19
     643.000 -0.64113463E-19 -0.11907968E-19
     644.000 -0.34876364E-19 -0.12221433E-19
     645.000  0.13364539E-20 -0.11185818E-19
     646.000  0.35466264E-19 -0.97443801E-20
     647.000  0.59178319E-19 -0.85572046E-20
     648.000  0.69871179E-19 -0.68517144E-20
     649.000  0.71189623E-19 -0.43615219E-20
     650.000  0.69979100E-19 -0.34772204E-20
     651.000  0.72424613E-19 -0.78567023E-20
     652.000  0.80787809E-19 -0.19505478E-19
     653.000  0.92055810E-19 -0.38305460E-19
     654.000  0.99737428E-19 -0.62787262E-19
     655.000  0.97537425E-19 -0.88831935E-19
     656.000  0.81988467E-19 -0.10833857E-18
     657.000  0.53242917E-19 -0.11235775E-18
     658.000  0.15329859E-19 -0.96840245E-19
     659.000 -0.24143689E-19 -0.64369581E-19
     660.000 -0.56164453E-19 -0.20668516E-19
     661.000 -0.73716187E-19  0.28407378E-19
     662.000 -0.73952426E-19  0.76260502E-19
     663.000 -0.58247957E-19  0.11500090E-18
     664.000 -0.31285983E-19  0.13813232E-18
     665.000  0.12400706E-21  0.14366896E-18
     666.000  0.28660095E-19  0.13391206E-18
     667.000  0.48129583E-19  0.11307088E-18
     668.000  0.54698471E-19  0.86066449E-19
     669.000  0.48109137E-19  0.58460635E-19
     670.000  0.32433048E-19  0.35198122E-19
     671.000  0.14431536E-19  0.18502434E-19
     672.000 -0.39043221E-21  0.77889941E-20
     673.000 -0.10323120E-19  0.20875277E-20
     674.000 -0.16119575E-19  0.16657685E-20
     675.000 -0.18489620E-19  0.65036639E-20
     676.000 -0.17958986E-19  0.14041446E-19
     677.000 -0.16036619E-19  0.20035459E-19
     678.000 -0.14787448E-19  0.21819747E-19
     679.000 -0.15420541E-19  0.19527133E-19
     680.000 -0.18175421E-19  0.13990714E-19
     681.000 -0.22812172E-19  0.52961041E-20
     682.000 -0.27979895E-19 -0.54791019E-20
     683.000 -0.30964850E-19 -0.14774546E-19
     684.000 -0.29821910E-19 -0.18902752E-19
     685.000 -0.25541340E-19 -0.17407412E-19
     686.000 -0.20772870E-19 -0.12525496E-19
     687.000 -0.16787305E-19 -0.59880128E-20
     688.000 -0.13054306E-19  0.17999910E-20
     689.000 -0.92525171E-20  0.99968798E-20
     690.000 -0.58647199E-20  0.17129456E-19
     691.000 -0.28462360E-20  0.22818600E-19
     692.000  0.60179108E-21  0.27631146E-19
     693.000  0.47075757E-20  0.30935398E-19
     694.000  0.88583680E-20  0.30964375E-19
     695.000  0.12592446E-19  0.27523917E-19
     696.000  0.15422379E-19  0.22714546E-19
     697.000  0.15691504E-19  0.18368394E-19
     698.000  0.11269151E-19  0.14621430E-19
     699.000  0.18739632E-20  0.11613602E-19
     700.000 -0.10404292E-19  0.10544340E-19
     701.000 -0.23054906E-19  0.11980146E-19
     702.000 -0.34461323E-19  0.14763474E-19
     703.000 -0.43330601E-19  0.17627788E-19
     704.000 -0.48467191E-19  0.20538620E-19
     705.000 -0.49775780E-19  0.23769564E-19
     706.000 -0.48483272E-19  0.27278135E-19
     707.000 -0.45964901E-19  0.31785184E-19
     708.000 -0.43172889E-19  0.38759115E-19
     709.000 -0.41180615E-19  0.48226672E-19
     710.000 -0.40959290E-19  0.57873887E-19
     711.000 -0.42220388E-19  0.65081646E-19
     712.000 -0.43520686E-19  0.68544636E-19
     713.000 -0.43816064E-19  0.67421424E-19
     714.000 -0.42985282E-19  0.60708466E-19
     715.000 -0.40821853E-19  0.48464897E-19
     716.000 -0.36870440E-19  0.32338590E-19
     717.000 -0.31651554E-19  0.14244230E-19
     718.000 -0.26848063E-19 -0.41162066E-20
     719.000 -0.23777333E-19 -0.20207077E-19
     720.000 -0.22624419E-19 -0.31216076E-19
     721.000 -0.23414626E-19 -0.36530952E-19
     722.000 -0.26520634E-19 -0.38020702E-19
     723.000 -0.31721052E-19 -0.37199197E-19
     724.000 -0.37837822E-19 -0.33748859E-19
     725.000 -0.43810759E-19 -0.27256077E-19
     726.000 -0.49170520E-19 -0.18393118E-19
     727.000 -0.53120246E-19 -0.77225417E-20
     728.000 -0.54381389E-19  0.47323412E-20
     729.000 -0.52613321E-19  0.18055750E-19
     730.000 -0.48992956E-19  0.30387957E-19
     731.000 -0.44763925E-19  0.40740826E-19
     732.000 -0.40135428E-19  0.49012252E-19
     733.000 -0.35171618E-19  0.54121589E-19
     734.000 -0.30714949E-19  0.54497964E-19
     735.000 -0.27603247E-19  0.50704534E-19
     736.000 -0.25738504E-19  0.45145236E-19
     737.000 -0.24637176E-19  0.38890944E-19
     738.000 -0.24178381E-19  0.31262708E-19
     739.000 -0.24145831E-19  0.22561441E-19
     740.000 -0.23768497E-19  0.14295315E-19
     741.000 -0.22479459E-19  0.65928355E-20
     742.000 -0.20606496E-19 -0.14686193E-20
     743.000 -0.18738437E-19 -0.88070487E-20
     744.000 -0.16993949E-19 -0.12925523E-19
     745.000 -0.15462202E-19 -0.13699333E-19
     746.000 -0.14710998E-19 -0.13177852E-19
     747.000 -0.15184227E-19 -0.11823442E-19
     748.000 -0.16582896E-19 -0.89530161E-20
     749.000 -0.18409743E-19 -0.66998818E-20
     750.000 -0.20646157E-19 -0.88082682E-20
     751.000 -0.23370461E-19 -0.15155185E-19
     752.000 -0.26210487E-19 -0.22083159E-19
     753.000 -0.28733901E-19 -0.28177097E-19
     754.000 -0.30970063E-19 -0.34582009E-19
     755.000 -0.33060702E-19 -0.39877196E-19
     756.000 -0.34779763E-19 -0.40847258E-19
     757.000 -0.35809432E-19 -0.38513294E-19
     758.000 -0.36095619E-19 -0.36703335E-19
     759.000 -0.35589858E-19 -0.34556119E-19
     760.000 -0.34105828E-19 -0.28380127E-19
     761.000 -0.31804379E-19 -0.21827190E-19
     762.000 -0.29382213E-19 -0.25856019E-19
     763.000 -0.27433800E-19 -0.47510694E-19
     764.000 -0.26029371E-19 -0.87111406E-19
     765.000 -0.25149337E-19 -0.14491015E-18
     766.000 -0.24995035E-19 -0.21620852E-18
     767.000 -0.25569182E-19 -0.27836626E-18
     768.000 -0.26480522E-19 -0.30187713E-18
     769.000 -0.27482073E-19 -0.28465425E-18
     770.000 -0.28710755E-19 -0.25957897E-18
     771.000 -0.30141186E-19 -0.25378989E-18
     772.000 -0.31336088E-19 -0.25151691E-18
     773.000 -0.31948610E-19 -0.21070274E-18
     774.000 -0.31851840E-19 -0.10668587E-18
     775.000 -0.30564591E-19  0.51418678E-19
     776.000 -0.27343155E-19  0.23033839E-18
     777.000 -0.22306953E-19  0.37642807E-18
     778.000 -0.16862847E-19  0.42275247E-18
     779.000 -0.12581819E-19  0.32478551E-18
     780.000 -0.10176601E-19  0.95470373E-19
     781.000 -0.98422194E-20 -0.21115957E-18
     782.000 -0.11798416E-19 -0.54719600E-18
     783.000 -0.15884347E-19 -0.87808521E-18
     784.000 -0.21149347E-19 -0.11454010E-17
     785.000 -0.26426883E-19 -0.12605982E-17
     786.000 -0.31009179E-19 -0.11637485E-17
     787.000 -0.34491704E-19 -0.88141020E-18
     788.000 -0.36495404E-19 -0.51415887E-18
     789.000 -0.36938052E-19 -0.17227385E-18
     790.000 -0.36121241E-19  0.77064927E-19
     791.000 -0.34199570E-19  0.22500247E-18
     792.000 -0.30970765E-19  0.30859939E-18
     793.000 -0.26400392E-19  0.37878364E-18
     794.000 -0.20842689E-19  0.46255209E-18
     795.000 -0.14558387E-19  0.55116143E-18
     796.000 -0.76279194E-20  0.62557892E-18
     797.000 -0.59085334E-21  0.68390124E-18
     798.000  0.54477929E-20  0.73589864E-18
     799.000  0.96506546E-20  0.78025954E-18
     800.000  0.11907917E-19  0.80148217E-18
     801.000  0.12409935E-19  0.78852763E-18
     802.000  0.11477101E-19  0.74818743E-18
     803.000  0.99343308E-20  0.70032575E-18
     804.000  0.88117744E-20  0.66374460E-18
     805.000  0.83637989E-20  0.64251663E-18
     806.000  0.80446197E-20  0.62159096E-18
     807.000  0.75643339E-20  0.58125369E-18
     808.000  0.71408334E-20  0.52128380E-18
     809.000  0.66105074E-20  0.46459098E-18
     810.000  0.53249474E-20  0.43040334E-18
     811.000  0.32383297E-20  0.41032516E-18
     812.000  0.11452616E-20  0.37886793E-18
     813.000 -0.46089906E-21  0.32131914E-18
     814.000 -0.18126279E-20  0.24134074E-18
     815.000 -0.29144985E-20  0.14657409E-18
     816.000 -0.32524642E-20  0.40195313E-19
     817.000 -0.27967306E-20 -0.72810534E-19
     818.000 -0.22235700E-20 -0.18177724E-18
     819.000 -0.18031040E-20 -0.27652762E-18
     820.000 -0.11621561E-20 -0.35278517E-18
     821.000 -0.42434854E-21 -0.41191909E-18
     822.000 -0.33593774E-21 -0.46098807E-18
     823.000 -0.92601056E-21 -0.51165344E-18
     824.000 -0.13642071E-20 -0.57109572E-18
     825.000 -0.14756540E-20 -0.63193583E-18
     826.000 -0.19371486E-20 -0.67597094E-18
     827.000 -0.26860979E-20 -0.68918702E-18
     828.000 -0.30043609E-20 -0.67024975E-18
     829.000 -0.39175380E-20 -0.62627865E-18
     830.000 -0.87370505E-20 -0.56643418E-18
     831.000 -0.20218409E-19 -0.49972065E-18
     832.000 -0.38402202E-19 -0.43271681E-18
     833.000 -0.61256296E-19 -0.36651502E-18
     834.000 -0.84874562E-19 -0.29818663E-18
     835.000 -0.10227963E-18 -0.22535797E-18
     836.000 -0.10530958E-18 -0.14668887E-18
     837.000 -0.90283729E-19 -0.59407726E-19
     838.000 -0.60378485E-19  0.38375430E-19
     839.000 -0.21239275E-19  0.14197830E-18
     840.000  0.23053115E-19  0.24063361E-18
     841.000  0.67716271E-19  0.32504501E-18
     842.000  0.10442659E-18  0.39244743E-18
     843.000  0.12506014E-18  0.44473890E-18
     844.000  0.12754237E-18  0.48497232E-18
     845.000  0.11548624E-18  0.51590901E-18
     846.000  0.93825950E-19  0.53876638E-18
     847.000  0.68113046E-19  0.55219335E-18
     848.000  0.46254401E-19  0.55386105E-18
     849.000  0.35822567E-19  0.54255441E-18
     850.000  0.38557697E-19  0.51687502E-18
     851.000  0.50134350E-19  0.47340596E-18
     852.000  0.65138651E-19  0.40979755E-18
     853.000  0.79138973E-19  0.32982730E-18
     854.000  0.86185544E-19  0.24256501E-18
     855.000  0.78866100E-19  0.15613283E-18
     856.000  0.53415370E-19  0.74385654E-19
     857.000  0.13239765E-19 -0.64052874E-21
     858.000 -0.33492632E-19 -0.66193741E-19
     859.000 -0.78064504E-19 -0.11994384E-18
     860.000 -0.11282441E-18 -0.16190262E-18
     861.000 -0.13168249E-18 -0.19413246E-18
     862.000 -0.13177054E-18 -0.21919961E-18
     863.000 -0.11492020E-18 -0.23891608E-18
     864.000 -0.87199003E-19 -0.25357136E-18
     865.000 -0.56844610E-19 -0.26215069E-18
     866.000 -0.31247496E-19 -0.26379537E-18
     867.000 -0.13988013E-19 -0.25903770E-18
     868.000 -0.44141950E-20 -0.24961870E-18
     869.000 -0.34802742E-21 -0.23767401E-18
     870.000 -0.22624942E-21 -0.22483302E-18
     871.000 -0.23344315E-20 -0.21082324E-18
     872.000 -0.44069571E-20 -0.19301659E-18
     873.000 -0.58352671E-20 -0.16894326E-18
     874.000 -0.83328594E-20 -0.13921078E-18
     875.000 -0.12509617E-19 -0.10603240E-18
     876.000 -0.15977972E-19 -0.69141482E-19
     877.000 -0.16969743E-19 -0.26140130E-19
     878.000 -0.17120136E-19  0.22406343E-19
     879.000 -0.17944604E-19  0.71263159E-19
     880.000 -0.17650094E-19  0.11542415E-18
     881.000 -0.15021794E-19  0.15437650E-18
     882.000 -0.13354216E-19  0.19011637E-18
     883.000 -0.16211949E-19  0.22318542E-18
     884.000 -0.22234068E-19  0.25211730E-18
     885.000 -0.28656786E-19  0.27469042E-18
     886.000 -0.36306575E-19  0.28824519E-18
     887.000 -0.45386438E-19  0.29065128E-18
     888.000 -0.50433965E-19  0.28231631E-18
     889.000 -0.47413290E-19  0.26561183E-18
     890.000 -0.43455106E-19  0.24153907E-18
     891.000 -0.51931399E-19  0.20910003E-18
     892.000 -0.80244891E-19  0.16890242E-18
     893.000 -0.12929154E-18  0.12508512E-18
     894.000 -0.19841510E-18  0.82327661E-19
     895.000 -0.27787016E-18  0.42623592E-19
     896.000 -0.34144088E-18  0.57422069E-20
     897.000 -0.36574912E-18 -0.29024913E-19
     898.000 -0.35891717E-18 -0.62208697E-19
     899.000 -0.35050530E-18 -0.93383766E-19
     900.000 -0.34505759E-18 -0.12071999E-18
     901.000 -0.30309299E-18 -0.14312870E-18
     902.000 -0.18190232E-18 -0.16238823E-18
     903.000  0.13152295E-19 -0.18032738E-18
     904.000  0.22382079E-18 -0.19399918E-18
     905.000  0.37176334E-18 -0.19685592E-18
     906.000  0.39127305E-18 -0.18538893E-18
     907.000  0.25483692E-18 -0.16227867E-18
     908.000 -0.84502841E-20 -0.13300702E-18
     909.000 -0.32746158E-18 -0.10181954E-18
     910.000 -0.63941824E-18 -0.70572777E-19
     911.000 -0.91741362E-18 -0.38653573E-19
     912.000 -0.11340757E-17 -0.41547624E-20
     913.000 -0.12204097E-17  0.32732343E-19
     914.000 -0.11025723E-17  0.68673650E-19
     915.000 -0.78684534E-18  0.10177836E-18
     916.000 -0.37982528E-18  0.13494540E-18
     917.000 -0.10435229E-19  0.17157807E-18
     918.000  0.25517602E-18  0.21045892E-18
     919.000  0.42365379E-18  0.24758967E-18
     920.000  0.53189552E-18  0.27880756E-18
     921.000  0.61319080E-18  0.29702935E-18
     922.000  0.68545370E-18  0.29355147E-18
     923.000  0.74821164E-18  0.26847215E-18
     924.000  0.79321159E-18  0.23220264E-18
     925.000  0.82625230E-18  0.18651367E-18
     926.000  0.86802386E-18  0.11046917E-18
     927.000  0.92304104E-18 -0.21828301E-19
     928.000  0.96124330E-18 -0.21214100E-18
     929.000  0.94799442E-18 -0.43571446E-18
     930.000  0.88576069E-18 -0.65811580E-18
     931.000  0.80947516E-18 -0.83696964E-18
     932.000  0.74403866E-18 -0.91638103E-18
     933.000  0.68268651E-18 -0.85030728E-18
     934.000  0.60766325E-18 -0.64123481E-18
     935.000  0.51670530E-18 -0.33901213E-18
     936.000  0.42237993E-18  0.12801223E-20
     937.000  0.33318982E-18  0.33959103E-18
     938.000  0.24162051E-18  0.62901077E-18
     939.000  0.12972270E-18  0.80998389E-18
     940.000 -0.13220291E-19  0.85149882E-18
     941.000 -0.17610462E-18  0.78143982E-18
     942.000 -0.33110335E-18  0.65680045E-18
     943.000 -0.45670052E-18  0.51817108E-18
     944.000 -0.55323711E-18  0.38879007E-18
     945.000 -0.63332906E-18  0.29471714E-18
     946.000 -0.70321375E-18  0.25319740E-18
     947.000 -0.76014383E-18  0.24816751E-18
     948.000 -0.80283347E-18  0.24551740E-18
     949.000 -0.83432489E-18  0.23188623E-18
     950.000 -0.85445909E-18  0.21675075E-18
     951.000 -0.85625877E-18  0.19977481E-18
     952.000 -0.83028361E-18  0.16208349E-18
     953.000 -0.76906895E-18  0.93462850E-19
     954.000 -0.67062880E-18  0.59709936E-20
     955.000 -0.54402834E-18 -0.85828300E-19
     956.000 -0.40928818E-18 -0.17921804E-18
     957.000 -0.28438737E-18 -0.27007255E-18
     958.000 -0.17202675E-18 -0.34181506E-18
     959.000 -0.63512257E-19 -0.37861615E-18
     960.000  0.46838166E-19 -0.37982874E-18
     961.000  0.15744522E-18 -0.35361363E-18
     962.000  0.26707123E-18 -0.30482157E-18
     963.000  0.37776744E-18 -0.23652067E-18
     964.000  0.48839413E-18 -0.15735859E-18
     965.000  0.59074840E-18 -0.80696839E-19
     966.000  0.67377964E-18 -0.18264611E-19
     967.000  0.72855982E-18  0.23980039E-19
     968.000  0.75034067E-18  0.46570570E-19
     969.000  0.74055002E-18  0.52647229E-19
     970.000  0.70612081E-18  0.41440054E-19
     971.000  0.65233363E-18  0.10846884E-19
     972.000  0.57748993E-18 -0.28478015E-19
     973.000  0.47942121E-18 -0.48973759E-19
     974.000  0.36527268E-18 -0.25389309E-19
     975.000  0.24839921E-18  0.46488253E-19
     976.000  0.13645914E-18  0.15588821E-18
     977.000  0.29447902E-19  0.28826352E-18
     978.000 -0.70570854E-19  0.41455685E-18
     979.000 -0.15556129E-18  0.48165049E-18
     980.000 -0.21981257E-18  0.44178165E-18
     981.000 -0.26637199E-18  0.29717562E-18
     982.000 -0.30243692E-18  0.10022317E-18
     983.000 -0.33259719E-18 -0.91147905E-19
     984.000 -0.35856698E-18 -0.24322706E-18
     985.000 -0.38103422E-18 -0.33738554E-18
     986.000 -0.39876533E-18 -0.35900898E-18
     987.000 -0.40870049E-18 -0.30400247E-18
     988.000 -0.40892540E-18 -0.17599407E-18
     989.000 -0.39895823E-18  0.30749571E-19
     990.000 -0.37585615E-18  0.32402435E-18
     991.000 -0.33376417E-18  0.67736867E-18
     992.000 -0.27076759E-18  0.10217507E-17
     993.000 -0.19514235E-18  0.12907354E-17
     994.000 -0.12222484E-18  0.14571505E-17
     995.000 -0.64112932E-19  0.15043698E-17
     996.000 -0.22053937E-19  0.13765583E-17
     997.000  0.11708087E-19  0.99283376E-18
     998.000  0.44890334E-19  0.32700252E-18
     999.000  0.78498015E-19 -0.53006090E-18
    1000.000  0.10994631E-18 -0.13863105E-17
